TFCNN-fpr,TFCNN-tpr,TCNN-fpr,TCNN-tpr,FCNN-fpr,FCNN-tpr,DT-fpr,DT-tpr,XG-fpr,XG-tpr,RF-fpr,RF-tpr,SVM-fpr,SVM-tpr,MLP-fpr,MLP-tpr
0.0655022,0.996647,0.0184947,0.746647,0.0197791,0.791356,,,0.0244028,0.657601,0.00205497,0.42921,0.0254303,0.568927,0.025944,0.539866
0.0660159,0.996647,0.0184947,0.748137,0.020036,0.791356,,,0.0246596,0.657601,0.00205497,0.430328,0.0256871,0.568927,0.0264577,0.539866
0.0667865,0.996647,0.0187516,0.748137,0.020036,0.792101,,,0.0246596,0.657973,0.00205497,0.434054,0.0256871,0.569672,0.0264577,0.540984
0.0673003,0.997019,0.0187516,0.74851,0.0202928,0.792101,,,0.0251734,0.657973,0.00231184,0.435544,0.0262009,0.569672,0.0267146,0.540984
0.0683278,0.997019,0.0190085,0.74851,0.0202928,0.792846,,,0.0251734,0.660209,0.00231184,0.435917,0.0262009,0.570045,0.0267146,0.541356
0.069869,0.997019,0.0190085,0.750373,0.0202928,0.793592,,,0.0254303,0.660209,0.00231184,0.437779,0.0267146,0.570045,0.0269715,0.541356
0.0703827,0.997392,0.0195222,0.750373,0.0202928,0.794709,,,0.0254303,0.660581,0.00231184,0.438152,0.0267146,0.570417,0.0269715,0.542101
0.0711534,0.997392,0.0195222,0.751118,0.0205497,0.794709,,,0.0256871,0.660581,0.00231184,0.440015,0.0269715,0.570417,0.0272284,0.542101
0.0732083,0.997392,0.0197791,0.751118,0.0205497,0.795082,,,0.0256871,0.661326,0.00231184,0.44076,0.0269715,0.571162,0.0272284,0.542474
0.075777,0.997392,0.0197791,0.75149,0.0208066,0.795082,,,0.025944,0.661326,0.00231184,0.44225,0.0272284,0.571162,0.0274852,0.542474
1,1,0.020036,0.75149,0.0208066,0.795455,,,0.025944,0.661699,0.00231184,0.443368,0.0272284,0.571908,0.0274852,0.543964
,,0.020036,0.756334,0.0210634,0.795455,,,0.0262009,0.661699,0.00231184,0.446349,0.0274852,0.571908,0.0277421,0.543964
,,0.0205497,0.756334,0.0210634,0.796572,,,0.0262009,0.662817,0.00231184,0.448584,0.0274852,0.572653,0.0277421,0.544337
,,0.0205497,0.756706,0.0218341,0.796572,,,0.0269715,0.662817,0.00231184,0.448957,0.0277421,0.572653,0.027999,0.544337
,,0.0210634,0.756706,0.0218341,0.79918,,,0.0269715,0.663934,0.00231184,0.45082,0.0277421,0.575261,0.027999,0.546945
,,0.0210634,0.759687,0.0220909,0.79918,,,0.0272284,0.663934,0.00231184,0.4538,0.027999,0.575261,0.0282558,0.546945
,,0.0213203,0.759687,0.0220909,0.801043,,,0.0272284,0.665052,0.00231184,0.454173,0.027999,0.576751,0.0282558,0.548063
,,0.0213203,0.763413,0.0223478,0.801043,,,0.0277421,0.665052,0.00231184,0.456408,0.0285127,0.576751,0.0287696,0.548063
,,0.0220909,0.763413,0.0223478,0.801788,,,0.0277421,0.66617,0.00231184,0.459389,0.0285127,0.578241,0.0287696,0.548808
,,0.0220909,0.763785,0.0226047,0.801788,,,0.027999,0.66617,0.00231184,0.460134,0.0290265,0.578241,0.0292833,0.548808
,,0.0223478,0.763785,0.0226047,0.802161,,,0.027999,0.66766,0.00231184,0.461624,0.0290265,0.578614,0.0292833,0.551788
,,0.0223478,0.766021,0.0228615,0.802161,,,0.0282558,0.66766,0.00231184,0.46535,0.0292833,0.578614,0.0295402,0.551788
,,0.0226047,0.766021,0.0228615,0.802906,,,0.0282558,0.668778,0.00231184,0.467586,0.0292833,0.578987,0.0295402,0.553279
,,0.0226047,0.766766,0.0233753,0.802906,,,0.0287696,0.668778,0.00231184,0.469076,0.0295402,0.578987,0.0297971,0.553279
,,0.0228615,0.766766,0.0233753,0.803279,,,0.0287696,0.669151,0.00231184,0.469821,0.0295402,0.581222,0.0297971,0.555514
,,0.0228615,0.768256,0.0236322,0.803279,,,0.0290265,0.669151,0.00231184,0.470939,0.0297971,0.581222,0.0300539,0.555514
,,0.0231184,0.768256,0.0236322,0.804024,,,0.0290265,0.672131,0.00231184,0.471684,0.0297971,0.581967,0.0300539,0.556259
,,0.0231184,0.770864,0.023889,0.804024,,,0.0292833,0.672131,0.00231184,0.473174,0.0300539,0.581967,0.0305677,0.556259
,,0.0236322,0.770864,0.023889,0.805887,,,0.0292833,0.673249,0.00282558,0.475037,0.0300539,0.582712,0.0305677,0.556632
,,0.0236322,0.772355,0.0241459,0.805887,,,0.0297971,0.673249,0.00282558,0.4769,0.0303108,0.582712,0.0308246,0.556632
,,0.0241459,0.772355,0.0241459,0.808122,,,0.0297971,0.673621,0.00282558,0.478018,0.0303108,0.58532,0.0308246,0.55775
,,0.0241459,0.773845,0.0246596,0.808122,,,0.0300539,0.673621,0.00308246,0.478763,0.0305677,0.58532,0.0310814,0.55775
,,0.0246596,0.773845,0.0246596,0.808867,,,0.0300539,0.674367,0.00308246,0.480253,0.0305677,0.586066,0.0310814,0.558867
,,0.0246596,0.774963,0.0249165,0.808867,,,0.0303108,0.674367,0.00308246,0.480999,0.0308246,0.586066,0.0313383,0.558867
,,0.0249165,0.774963,0.0249165,0.80924,,,0.0303108,0.675857,0.00333933,0.482489,0.0308246,0.586811,0.0313383,0.562221
,,0.0249165,0.77608,0.0254303,0.80924,,,0.0305677,0.675857,0.00333933,0.485469,0.0310814,0.586811,0.0315952,0.562221
,,0.0251734,0.77608,0.0254303,0.810358,,,0.0305677,0.676975,0.00333933,0.487332,0.0310814,0.587556,0.0315952,0.562966
,,0.0251734,0.776826,0.025944,0.810358,,,0.0310814,0.676975,0.00333933,0.489568,0.0315952,0.587556,0.031852,0.562966
,,0.0254303,0.776826,0.025944,0.812221,,,0.0310814,0.677347,0.00333933,0.491058,0.0315952,0.588301,0.031852,0.565201
,,0.0254303,0.777943,0.0262009,0.812221,,,0.0313383,0.677347,0.00333933,0.491803,0.0321089,0.588301,0.0321089,0.565201
,,0.0256871,0.777943,0.0262009,0.815201,,,0.0313383,0.67772,0.00333933,0.492921,0.0321089,0.588674,0.0321089,0.566692
,,0.0256871,0.778316,0.0264577,0.815201,,,0.0315952,0.67772,0.00333933,0.493666,0.0323658,0.588674,0.0323658,0.566692
,,0.025944,0.778316,0.0264577,0.816319,,,0.0315952,0.67921,0.00333933,0.494784,0.0323658,0.589419,0.0323658,0.567809
,,0.025944,0.778689,0.0267146,0.816319,,,0.031852,0.67921,0.00333933,0.497765,0.0326227,0.589419,0.0326227,0.567809
,,0.0269715,0.778689,0.0267146,0.817437,,,0.031852,0.681073,0.00333933,0.498137,0.0326227,0.591282,0.0326227,0.568927
,,0.0269715,0.780551,0.0269715,0.817437,,,0.0321089,0.681073,0.00333933,0.498882,0.0328795,0.591282,0.0328795,0.568927
,,0.0272284,0.780551,0.0269715,0.818554,,,0.0321089,0.681446,0.00333933,0.500373,0.0328795,0.592027,0.0328795,0.5693
,,0.0272284,0.781669,0.0272284,0.818554,,,0.0323658,0.681446,0.00333933,0.502608,0.0331364,0.592027,0.0331364,0.5693
,,0.0274852,0.781669,0.0272284,0.818927,,,0.0323658,0.682191,0.00333933,0.502981,0.0331364,0.594262,0.0331364,0.57079
,,0.0274852,0.782042,0.0274852,0.818927,,,0.0328795,0.682191,0.00333933,0.504471,0.0333933,0.594262,0.0333933,0.57079
,,0.0277421,0.782042,0.0274852,0.820045,,,0.0328795,0.684054,0.00333933,0.505589,0.0333933,0.594635,0.0333933,0.571162
,,0.0277421,0.782414,0.0277421,0.820045,,,0.0331364,0.684054,0.00333933,0.505961,0.033907,0.594635,0.0336501,0.571162
,,0.027999,0.782414,0.0277421,0.82079,,,0.0331364,0.687034,0.00333933,0.507079,0.033907,0.59538,0.0336501,0.571908
,,0.027999,0.782787,0.0282558,0.82079,,,0.0333933,0.687034,0.0035962,0.508942,0.0341639,0.59538,0.0344208,0.571908
,,0.0282558,0.782787,0.0282558,0.823398,,,0.0333933,0.687407,0.0035962,0.510805,0.0341639,0.596498,0.0344208,0.574143
,,0.0282558,0.783159,0.0285127,0.823398,,,0.0336501,0.687407,0.0035962,0.51155,0.0349345,0.596498,0.0349345,0.574143
,,0.0287696,0.783159,0.0285127,0.824516,,,0.0336501,0.689642,0.0035962,0.514158,0.0349345,0.598733,0.0349345,0.574888
,,0.0287696,0.78465,0.0287696,0.824516,,,0.033907,0.689642,0.0035962,0.514531,0.0351914,0.598733,0.0351914,0.574888
,,0.0290265,0.78465,0.0287696,0.824888,,,0.033907,0.69076,0.0035962,0.516021,0.0351914,0.600224,0.0351914,0.575261
,,0.0290265,0.785395,0.0290265,0.824888,,,0.0349345,0.69076,0.0035962,0.517884,0.0354482,0.600224,0.0354482,0.575261
,,0.0295402,0.785395,0.0290265,0.827124,,,0.0349345,0.691505,0.0035962,0.519374,0.0354482,0.602086,0.0354482,0.575633
,,0.0295402,0.785768,0.0295402,0.827124,,,0.0351914,0.691505,0.0035962,0.520492,0.0364757,0.602086,0.0357051,0.575633
,,0.0297971,0.785768,0.0295402,0.828987,,,0.0351914,0.691878,0.0035962,0.522355,0.0364757,0.604694,0.0357051,0.576379
,,0.0297971,0.786513,0.0297971,0.828987,,,0.0354482,0.691878,0.0035962,0.523845,0.0367326,0.604694,0.035962,0.576379
,,0.0300539,0.786513,0.0297971,0.829732,,,0.0354482,0.69225,0.0035962,0.524963,0.0367326,0.60842,0.035962,0.576751
,,0.0300539,0.788376,0.0300539,0.829732,,,0.035962,0.69225,0.00385307,0.52608,0.0369895,0.60842,0.0362189,0.576751
,,0.0303108,0.788376,0.0300539,0.836066,,,0.035962,0.693741,0.00410994,0.526826,0.0369895,0.609538,0.0362189,0.577124
,,0.0303108,0.788748,0.0303108,0.836066,,,0.0362189,0.693741,0.00410994,0.527198,0.0372463,0.609538,0.0364757,0.577124
,,0.0305677,0.788748,0.0303108,0.836438,,,0.0362189,0.696721,0.00410994,0.528316,0.0372463,0.610283,0.0364757,0.582712
,,0.0305677,0.790611,0.0308246,0.836438,,,0.038017,0.696721,0.00410994,0.528689,0.038017,0.610283,0.0367326,0.582712
,,0.0308246,0.790611,0.0308246,0.837928,,,0.038017,0.697466,0.00462368,0.530179,0.038017,0.611028,0.0367326,0.584203
,,0.0308246,0.793219,0.0310814,0.837928,,,0.0385307,0.697466,0.00462368,0.531669,0.0382738,0.611028,0.0377601,0.584203
,,0.0310814,0.793219,0.0310814,0.839046,,,0.0385307,0.698212,0.00462368,0.532787,0.0382738,0.613636,0.0377601,0.585693
,,0.0310814,0.793964,0.0313383,0.839046,,,0.0387876,0.698212,0.00462368,0.533532,0.0385307,0.613636,0.0382738,0.585693
,,0.031852,0.793964,0.0313383,0.841654,,,0.0387876,0.699329,0.00488055,0.53465,0.0385307,0.616617,0.0382738,0.586438
,,0.031852,0.794709,0.031852,0.841654,,,0.0390444,0.699329,0.00488055,0.536885,0.0387876,0.616617,0.0385307,0.586438
,,0.0323658,0.794709,0.031852,0.842772,,,0.0390444,0.699702,0.00513743,0.53763,0.0387876,0.618852,0.0385307,0.586811
,,0.0323658,0.795082,0.0321089,0.842772,,,0.0395582,0.699702,0.0053943,0.539866,0.0390444,0.618852,0.0390444,0.586811
,,0.0326227,0.795082,0.0321089,0.843145,,,0.0395582,0.70082,0.00565117,0.540611,0.0390444,0.619225,0.0390444,0.588301
,,0.0326227,0.796572,0.0323658,0.843145,,,0.0400719,0.70082,0.00565117,0.542474,0.0393013,0.619225,0.0395582,0.588301
,,0.0328795,0.796572,0.0323658,0.844635,,,0.0400719,0.701565,0.00590804,0.542846,0.0393013,0.619598,0.0395582,0.592027
,,0.0328795,0.796945,0.0326227,0.844635,,,0.0403288,0.701565,0.00590804,0.544337,0.0395582,0.619598,0.0400719,0.592027
,,0.0331364,0.796945,0.0326227,0.84538,,,0.0403288,0.701937,0.00616491,0.546572,0.0395582,0.61997,0.0400719,0.59389
,,0.0331364,0.797317,0.0328795,0.84538,,,0.0405857,0.701937,0.00616491,0.551043,0.0398151,0.61997,0.0403288,0.59389
,,0.0333933,0.797317,0.0328795,0.847243,,,0.0405857,0.702683,0.00616491,0.552161,0.0398151,0.620715,0.0403288,0.594262
,,0.0333933,0.79769,0.0331364,0.847243,,,0.0410994,0.702683,0.00616491,0.554024,0.0400719,0.620715,0.0410994,0.594262
,,0.0349345,0.79769,0.0331364,0.847988,,,0.0410994,0.705663,0.00642178,0.555142,0.0400719,0.622578,0.0410994,0.598361
,,0.0349345,0.800298,0.0333933,0.847988,,,0.0413563,0.705663,0.00667865,0.555887,0.0403288,0.622578,0.04187,0.598361
,,0.0351914,0.800298,0.0333933,0.848733,,,0.0413563,0.706408,0.00667865,0.556632,0.0403288,0.623323,0.04187,0.599106
,,0.0351914,0.800671,0.0341639,0.848733,,,0.0421269,0.706408,0.00667865,0.558495,0.0405857,0.623323,0.0421269,0.599106
,,0.0354482,0.800671,0.0341639,0.849106,,,0.0421269,0.706781,0.00667865,0.559985,0.0405857,0.623696,0.0421269,0.599851
,,0.0354482,0.801416,0.0344208,0.849106,,,0.0423838,0.706781,0.0071924,0.562221,0.0410994,0.623696,0.0423838,0.599851
,,0.0357051,0.801416,0.0344208,0.850969,,,0.0423838,0.707154,0.0071924,0.562966,0.0410994,0.624069,0.0423838,0.600969
,,0.0357051,0.803279,0.0349345,0.850969,,,0.0426406,0.707154,0.0071924,0.563338,0.0413563,0.624069,0.0426406,0.600969
,,0.035962,0.803279,0.0349345,0.851341,,,0.0426406,0.707526,0.00821988,0.564829,0.0413563,0.626304,0.0426406,0.604694
,,0.035962,0.804024,0.0351914,0.851341,,,0.0428975,0.707526,0.00821988,0.567064,0.0416132,0.626304,0.0431544,0.604694
,,0.0362189,0.804024,0.0351914,0.851714,,,0.0428975,0.708271,0.00873362,0.568182,0.0416132,0.626677,0.0431544,0.605812
,,0.0362189,0.804769,0.035962,0.851714,,,0.0431544,0.708271,0.00873362,0.570417,0.0423838,0.626677,0.0434113,0.605812
,,0.0367326,0.804769,0.035962,0.853949,,,0.0431544,0.710134,0.0089905,0.571535,0.0423838,0.628539,0.0434113,0.606557
,,0.0367326,0.805887,0.0362189,0.853949,,,0.0434113,0.710134,0.0089905,0.573025,0.0428975,0.628539,0.0436681,0.606557
,,0.0369895,0.805887,0.0362189,0.855067,,,0.0434113,0.711252,0.0089905,0.57377,0.0428975,0.630402,0.0436681,0.607303
,,0.0369895,0.808495,0.0364757,0.855067,,,0.0436681,0.711252,0.00924737,0.574516,0.0431544,0.630402,0.0446956,0.607303
,,0.0372463,0.808495,0.0364757,0.858793,,,0.0436681,0.711624,0.00924737,0.575633,0.0431544,0.631148,0.0446956,0.608793
,,0.0372463,0.81073,0.0367326,0.858793,,,0.043925,0.711624,0.00976111,0.577869,0.0441819,0.631148,0.0452094,0.608793
,,0.0377601,0.81073,0.0367326,0.859165,,,0.043925,0.711997,0.00976111,0.579359,0.0441819,0.633383,0.0452094,0.609165
,,0.0377601,0.812221,0.0369895,0.859165,,,0.0444387,0.711997,0.010018,0.580477,0.0449525,0.633383,0.0454662,0.609165
,,0.0390444,0.812221,0.0369895,0.859911,,,0.0444387,0.71237,0.0102749,0.581967,0.0449525,0.633756,0.0454662,0.609538
,,0.0390444,0.812593,0.0375032,0.859911,,,0.0446956,0.71237,0.0102749,0.583085,0.0452094,0.633756,0.0457231,0.609538
,,0.0393013,0.812593,0.0375032,0.860283,,,0.0446956,0.71386,0.0107886,0.58383,0.0452094,0.634128,0.0457231,0.610283
,,0.0393013,0.813338,0.038017,0.860283,,,0.0454662,0.71386,0.0107886,0.586066,0.0454662,0.634128,0.04598,0.610283
,,0.0395582,0.813338,0.038017,0.861401,,,0.0454662,0.714232,0.0113023,0.586811,0.0454662,0.635246,0.04598,0.610656
,,0.0395582,0.813711,0.0382738,0.861401,,,0.0464937,0.714232,0.0115592,0.587183,0.04598,0.635246,0.0464937,0.610656
,,0.0398151,0.813711,0.0382738,0.864382,,,0.0464937,0.714605,0.0115592,0.588674,0.04598,0.635618,0.0464937,0.611028
,,0.0398151,0.814456,0.0385307,0.864382,,,0.0470074,0.714605,0.0115592,0.591654,0.0464937,0.635618,0.0467506,0.611028
,,0.0403288,0.814456,0.0385307,0.865127,,,0.0470074,0.715723,0.0115592,0.59389,0.0464937,0.635991,0.0467506,0.611401
,,0.0403288,0.815201,0.0390444,0.865127,,,0.0472643,0.715723,0.012073,0.594262,0.0467506,0.635991,0.0470074,0.611401
,,0.0405857,0.815201,0.0390444,0.865499,,,0.0472643,0.716095,0.0123298,0.59538,0.0467506,0.636736,0.0470074,0.612146
,,0.0405857,0.816319,0.0393013,0.865499,,,0.0475212,0.716095,0.0128436,0.596498,0.0472643,0.636736,0.0472643,0.612146
,,0.0410994,0.816319,0.0393013,0.867735,,,0.0475212,0.716841,0.0131004,0.597243,0.0472643,0.637109,0.0472643,0.612519
,,0.0410994,0.820417,0.0395582,0.867735,,,0.0480349,0.716841,0.0131004,0.599106,0.0475212,0.637109,0.0477781,0.612519
,,0.0413563,0.820417,0.0395582,0.868107,,,0.0480349,0.718703,0.0131004,0.599851,0.0475212,0.637854,0.0477781,0.613264
,,0.0413563,0.821162,0.0400719,0.868107,,,0.0485487,0.718703,0.0131004,0.601714,0.0477781,0.637854,0.0482918,0.613264
,,0.0416132,0.821162,0.0400719,0.86997,,,0.0485487,0.719821,0.0131004,0.603204,0.0477781,0.638227,0.0482918,0.616617
,,0.0416132,0.821908,0.0403288,0.86997,,,0.0488055,0.719821,0.0131004,0.60693,0.0480349,0.638227,0.0485487,0.616617
,,0.04187,0.821908,0.0403288,0.870343,,,0.0488055,0.720194,0.0131004,0.607303,0.0480349,0.639344,0.0485487,0.618107
,,0.04187,0.82228,0.0413563,0.870343,,,0.0490624,0.720194,0.0131004,0.60842,0.0482918,0.639344,0.0493193,0.618107
,,0.0421269,0.82228,0.0413563,0.872578,,,0.0490624,0.720566,0.0136142,0.608793,0.0482918,0.640462,0.0493193,0.618852
,,0.0421269,0.824516,0.0416132,0.872578,,,0.0493193,0.720566,0.0136142,0.609911,0.0485487,0.640462,0.0508605,0.618852
,,0.0428975,0.824516,0.0416132,0.873323,,,0.0493193,0.721684,0.0138711,0.611401,0.0485487,0.641952,0.0508605,0.619225
,,0.0428975,0.825633,0.04187,0.873323,,,0.0495762,0.721684,0.0138711,0.611773,0.0490624,0.641952,0.0513743,0.619225
,,0.0431544,0.825633,0.04187,0.873696,,,0.0495762,0.722057,0.0138711,0.614009,0.0490624,0.642697,0.0513743,0.619598
,,0.0431544,0.826006,0.0421269,0.873696,,,0.049833,0.722057,0.0138711,0.615872,0.0495762,0.642697,0.051888,0.619598
,,0.0434113,0.826006,0.0421269,0.875186,,,0.049833,0.723547,0.0138711,0.61848,0.0495762,0.643815,0.051888,0.61997
,,0.0434113,0.826751,0.0423838,0.875186,,,0.0503468,0.723547,0.0143848,0.61848,0.0500899,0.643815,0.0521449,0.61997
,,0.0452094,0.826751,0.0423838,0.875931,,,0.0503468,0.725782,0.0146417,0.619225,0.0500899,0.646051,0.0521449,0.620343
,,0.0452094,0.827496,0.0426406,0.875931,,,0.0506036,0.725782,0.0151554,0.621088,0.051888,0.646051,0.0526586,0.620343
,,0.0457231,0.827496,0.0426406,0.876304,,,0.0506036,0.7269,0.0151554,0.622578,0.051888,0.646796,0.0526586,0.621461
,,0.0457231,0.828614,0.0431544,0.876304,,,0.0508605,0.7269,0.0154123,0.623696,0.0521449,0.646796,0.0531724,0.621461
,,0.04598,0.828614,0.0431544,0.878167,,,0.0508605,0.727273,0.0154123,0.624441,0.0521449,0.647541,0.0531724,0.621833
,,0.04598,0.831222,0.043925,0.878167,,,0.0511174,0.727273,0.0156691,0.626677,0.0524017,0.647541,0.0534292,0.621833
,,0.0467506,0.831222,0.043925,0.88003,,,0.0511174,0.72839,0.015926,0.626677,0.0524017,0.647914,0.0534292,0.622206
,,0.0467506,0.831595,0.0441819,0.88003,,,0.051888,0.72839,0.015926,0.627422,0.0526586,0.647914,0.0536861,0.622206
,,0.0470074,0.831595,0.0441819,0.880402,,,0.051888,0.728763,0.0161829,0.627794,0.0526586,0.648286,0.0536861,0.622578
,,0.0470074,0.831967,0.0444387,0.880402,,,0.0524017,0.728763,0.0161829,0.629657,0.0531724,0.648286,0.0544567,0.622578
,,0.0472643,0.831967,0.0444387,0.881148,,,0.0524017,0.731371,0.0161829,0.631148,0.0531724,0.648659,0.0544567,0.622951
,,0.0472643,0.83234,0.0446956,0.881148,,,0.0526586,0.731371,0.0172104,0.633383,0.0534292,0.648659,0.0552273,0.622951
,,0.0477781,0.83234,0.0446956,0.88152,,,0.0526586,0.731744,0.0172104,0.634128,0.0534292,0.649404,0.0552273,0.623696
,,0.0477781,0.832712,0.0449525,0.88152,,,0.0531724,0.731744,0.0177241,0.635991,0.0544567,0.649404,0.0559979,0.623696
,,0.0482918,0.832712,0.0449525,0.881893,,,0.0531724,0.732116,0.0177241,0.638972,0.0544567,0.649776,0.0559979,0.624069
,,0.0482918,0.833085,0.0454662,0.881893,,,0.053943,0.732116,0.017981,0.640462,0.0547136,0.649776,0.0567686,0.624069
,,0.0490624,0.833085,0.0454662,0.882638,,,0.053943,0.732861,0.0182379,0.64158,0.0547136,0.651267,0.0567686,0.624441
,,0.0490624,0.835693,0.04598,0.882638,,,0.0541998,0.732861,0.0184947,0.643815,0.0549705,0.651267,0.0570254,0.624441
,,0.049833,0.835693,0.04598,0.88301,,,0.0541998,0.734352,0.0190085,0.64456,0.0549705,0.652757,0.0570254,0.624814
,,0.049833,0.836811,0.0472643,0.88301,,,0.0547136,0.734352,0.0190085,0.645678,0.0552273,0.652757,0.0572823,0.624814
,,0.0508605,0.836811,0.0472643,0.883383,,,0.0547136,0.734724,0.0190085,0.647168,0.0552273,0.653502,0.0572823,0.626677
,,0.0508605,0.837183,0.0480349,0.883383,,,0.0549705,0.734724,0.0195222,0.649776,0.0554842,0.653502,0.0575392,0.626677
,,0.0516311,0.837183,0.0480349,0.884501,,,0.0549705,0.735842,0.0197791,0.650894,0.0554842,0.653875,0.0575392,0.627049
,,0.0516311,0.837556,0.0482918,0.884501,,,0.0552273,0.735842,0.020036,0.650894,0.0557411,0.653875,0.057796,0.627049
,,0.0524017,0.837556,0.0482918,0.885246,,,0.0552273,0.73696,0.0202928,0.652757,0.0557411,0.657228,0.057796,0.627422
,,0.0524017,0.838301,0.0490624,0.885246,,,0.0554842,0.73696,0.0208066,0.653875,0.0559979,0.657228,0.0580529,0.627422
,,0.0529155,0.838301,0.0490624,0.885991,,,0.0554842,0.737332,0.0208066,0.655365,0.0559979,0.658346,0.0580529,0.631893
,,0.0529155,0.838674,0.0495762,0.885991,,,0.0557411,0.737332,0.0208066,0.657973,0.0562548,0.658346,0.0585667,0.631893
,,0.0541998,0.838674,0.0495762,0.886736,,,0.0557411,0.738077,0.0215772,0.658346,0.0562548,0.659091,0.0585667,0.63301
,,0.0541998,0.840537,0.049833,0.886736,,,0.0559979,0.738077,0.0215772,0.659463,0.0565117,0.659091,0.0588235,0.63301
,,0.0544567,0.840537,0.049833,0.887481,,,0.0559979,0.740313,0.0223478,0.660954,0.0565117,0.659836,0.0588235,0.633383
,,0.0544567,0.841654,0.0503468,0.887481,,,0.0562548,0.740313,0.0228615,0.661699,0.0567686,0.659836,0.0593373,0.633383
,,0.0547136,0.841654,0.0503468,0.887854,,,0.0562548,0.740686,0.0231184,0.662444,0.0567686,0.660209,0.0593373,0.634501
,,0.0547136,0.842027,0.0511174,0.887854,,,0.0565117,0.740686,0.0236322,0.663562,0.0570254,0.660209,0.0601079,0.634501
,,0.0549705,0.842027,0.0511174,0.888599,,,0.0565117,0.742921,0.023889,0.663934,0.0570254,0.660954,0.0601079,0.634873
,,0.0549705,0.842399,0.0516311,0.888599,,,0.0567686,0.742921,0.0241459,0.665052,0.0572823,0.660954,0.0603648,0.634873
,,0.0554842,0.842399,0.0516311,0.888972,,,0.0567686,0.743294,0.0244028,0.666542,0.0572823,0.663189,0.0603648,0.635246
,,0.0554842,0.842772,0.051888,0.888972,,,0.0572823,0.743294,0.0244028,0.66766,0.0575392,0.663189,0.0606216,0.635246
,,0.0557411,0.842772,0.051888,0.889344,,,0.0572823,0.744411,0.0244028,0.668405,0.0575392,0.663562,0.0606216,0.635618
,,0.0557411,0.843517,0.0524017,0.889344,,,0.057796,0.744411,0.0249165,0.668778,0.057796,0.663562,0.0616491,0.635618
,,0.0562548,0.843517,0.0524017,0.889717,,,0.057796,0.745156,0.0249165,0.669151,0.057796,0.663934,0.0616491,0.636364
,,0.0562548,0.844262,0.0526586,0.889717,,,0.0585667,0.745156,0.0254303,0.669896,0.0585667,0.663934,0.061906,0.636364
,,0.0565117,0.844262,0.0526586,0.890089,,,0.0585667,0.745902,0.0256871,0.671386,0.0585667,0.66468,0.061906,0.637481
,,0.0565117,0.844635,0.0534292,0.890089,,,0.0588235,0.745902,0.0264577,0.673249,0.0588235,0.66468,0.0621629,0.637481
,,0.0567686,0.844635,0.0534292,0.890462,,,0.0588235,0.746274,0.0267146,0.674367,0.0588235,0.665052,0.0621629,0.637854
,,0.0567686,0.845007,0.0544567,0.890462,,,0.0590804,0.746274,0.0269715,0.675857,0.0590804,0.665052,0.0624197,0.637854
,,0.0572823,0.845007,0.0544567,0.891207,,,0.0590804,0.747019,0.0272284,0.675857,0.0590804,0.665425,0.0624197,0.638227
,,0.0572823,0.84538,0.0554842,0.891207,,,0.0595941,0.747019,0.0274852,0.676975,0.0595941,0.665425,0.0626766,0.638227
,,0.057796,0.84538,0.0554842,0.89158,,,0.0595941,0.747392,0.0277421,0.676975,0.0595941,0.665797,0.0626766,0.639344
,,0.057796,0.846498,0.0562548,0.89158,,,0.059851,0.747392,0.0277421,0.677347,0.059851,0.665797,0.0631903,0.639344
,,0.0580529,0.846498,0.0562548,0.892697,,,0.059851,0.74851,0.0290265,0.678838,0.059851,0.666915,0.0631903,0.639717
,,0.0580529,0.847988,0.0567686,0.892697,,,0.0606216,0.74851,0.0292833,0.679583,0.0601079,0.666915,0.0634472,0.639717
,,0.0583098,0.847988,0.0567686,0.89307,,,0.0606216,0.751118,0.0297971,0.681446,0.0601079,0.667288,0.0634472,0.640462
,,0.0583098,0.848361,0.0570254,0.89307,,,0.0608785,0.751118,0.0303108,0.682563,0.0603648,0.667288,0.063961,0.640462
,,0.0585667,0.848361,0.0570254,0.893815,,,0.0608785,0.75149,0.0305677,0.683681,0.0603648,0.66766,0.063961,0.641207
,,0.0585667,0.849106,0.0572823,0.893815,,,0.0611354,0.75149,0.0305677,0.684426,0.0611354,0.66766,0.0642178,0.641207
,,0.0590804,0.849106,0.0572823,0.89456,,,0.0611354,0.756706,0.0305677,0.685917,0.0611354,0.668033,0.0642178,0.64158
,,0.0590804,0.849478,0.057796,0.89456,,,0.0613922,0.756706,0.0313383,0.686289,0.061906,0.668033,0.0644747,0.64158
,,0.0593373,0.849478,0.057796,0.894933,,,0.0613922,0.757079,0.0313383,0.686662,0.061906,0.668778,0.0644747,0.642325
,,0.0593373,0.851341,0.0583098,0.894933,,,0.0621629,0.757079,0.0315952,0.68927,0.0631903,0.668778,0.0649884,0.642325
,,0.059851,0.851341,0.0583098,0.896051,,,0.0621629,0.758197,0.031852,0.690387,0.0631903,0.669151,0.0649884,0.643815
,,0.059851,0.851714,0.0588235,0.896051,,,0.0624197,0.758197,0.0323658,0.692623,0.0634472,0.669151,0.0652453,0.643815
,,0.0601079,0.851714,0.0588235,0.896423,,,0.0624197,0.759314,0.0323658,0.693368,0.0634472,0.669896,0.0652453,0.644188
,,0.0601079,0.852459,0.0593373,0.896423,,,0.0626766,0.759314,0.0328795,0.693368,0.063961,0.669896,0.0655022,0.644188
